,PolyT_raw,PolyT_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,DAPI_raw,DAPI_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass
3071341200010100006,1741332208.0,7154214.686913533,130053641.0,1077460.2908281302,1465082729.0,7009977.048627468,267383750.0,1847787.1353410904
3071341200010100009,2202869287.0,8552097.664405573,123950702.0,1344867.6492483288,2393373796.0,12302297.660404202,292436049.0,2335987.6734761028
3071341200010100010,1504128647.0,7411786.367952711,110790023.0,1080695.0412154524,1314793352.0,7456073.503024944,230401418.0,1986955.0271546093
3071341200010100012,1395871761.0,7588451.101071279,104140099.0,1007829.0974517876,1291885994.0,10992817.99958944,204969772.0,1956666.896714921
3071341200010100013,281108531.0,835569.3391739959,18567342.0,201395.2398939457,274183551.0,887246.4792573813,44377419.0,305899.78160030744
3071341200010100016,634613489.0,2839646.11675294,39698703.0,377406.1307332229,592425052.0,3959360.2560915863,87405611.0,720062.0898053139
3071341200010100018,1350018663.0,4872886.6482168725,75539524.0,830846.1333064974,1374794895.0,7463292.455979246,195757277.0,1518439.4197210378
3071341200010100020,306092568.0,1435564.8482290453,20783628.0,217181.1313139996,278300623.0,2106574.068463808,54228193.0,532449.8884880946
3071341200010100023,1032062130.0,14668428.643170658,84318349.0,840603.1446790892,1074690351.0,19648033.314726632,114298999.0,1523499.7101789748
3071341200010100024,1697546256.0,6932696.05496531,105972417.0,996609.987955435,1556998427.0,8282481.547235593,226897947.0,1841822.3720231028
3071341200010100025,1945281114.0,6556161.93815893,103213815.0,846990.948869548,1920666504.0,8666848.812182397,258737046.0,1696352.2904625647
3071341200010100027,839795957.0,3996356.525692434,57245895.0,600245.1190480306,759195176.0,4941484.139554121,150159747.0,1228919.8468148755
3071341200010100033,1072230424.0,5501519.570380186,68446821.0,713937.3194993376,921672131.0,6283271.437785182,172317156.0,1448483.9413331007
3071341200010100035,135568688.0,1705154.6937948207,13590607.0,128012.88043656816,173525518.0,3017161.015093861,16519372.0,174066.79922829746
3071341200010100036,2050836466.0,7097601.751858097,133111808.0,1227057.595253489,2052695549.0,8900285.34302203,275840270.0,2191129.7353061447
3071341200010100039,1537047407.0,5849304.962135011,78861995.0,851555.7908221397,1771449149.0,11486635.795429453,205815284.0,1442110.3412933613
3071341200010100040,1051857992.0,3897365.9708671975,54517674.0,578603.0791353282,1217533202.0,7820138.643982155,145760525.0,1081499.310179907
3071341200010100046,1179460854.0,3622392.662172728,67590751.0,514509.80371210264,1258183921.0,5073131.232189342,172583373.0,1179669.265225992
3071341200010100048,370234047.0,1880845.9898033661,23290485.0,191781.2302018579,373329600.0,1588780.8000447033,56610170.0,409681.5375520763
3071341200010100049,1525767325.0,7952371.708634781,113342217.0,1077856.0195028349,1545340564.0,9752319.94218382,198186736.0,1939964.4675309395
3071341200010100053,694302620.0,2453210.5341710635,37221412.0,378590.271527246,802480497.0,4520286.901991745,96698971.0,776787.3512631264
3071341200010100060,1224796347.0,5511644.5290437285,75364280.0,612346.0363245984,1421763539.0,7548383.239034194,157168578.0,1343548.6374851665
3071341200010100068,1058403625.0,4245799.026219467,61733999.0,567697.1966571413,1225443939.0,6500108.28079425,114299921.0,945836.8359569765
3071341200010100069,1233740481.0,3901701.253657014,68400468.0,713598.3540870643,1516599520.0,7415808.291756039,165366266.0,1162230.399519946
3071341200010100070,2539953318.0,7982997.082725588,140717479.0,1481760.750913216,3094612048.0,11964082.026484754,336449757.0,2434980.0580806937
3071341200010100072,961700164.0,2979404.018907067,55820800.0,569524.5015094045,1086387913.0,4131201.195973822,144724745.0,1274813.5610217
3071341200010100077,1174256358.0,3778512.197550777,65477549.0,682997.9723718198,1445114568.0,6739150.751040696,159484215.0,1167523.4565219912
3071341200010200017,1748629348.0,7722914.08533013,152640159.0,1686716.4396490254,1648542495.0,8907615.768551461,290400810.0,2563311.3942174027
3071341200010200019,241843979.0,2241138.6064921827,48149058.0,473844.05733046465,136988700.0,2006061.659401417,54468614.0,554787.3360845642
3071341200010200020,1193254704.0,8367421.16852117,109794452.0,1020684.0561442727,1016978341.0,9285823.868435884,182655748.0,1687395.5671439513
3071341200010200022,526426026.0,4225986.544758237,70075544.0,678755.1596561748,290366370.0,3360643.8228533873,90041698.0,956942.8462404016
3071341200010200023,3391135095.0,13472246.296741975,238564647.0,2542382.51886831,3435894576.0,18599756.84743099,521233327.0,4001642.7561902497
3071341200010200028,1105889678.0,5141066.120464877,70267579.0,769702.2693118725,1086091616.0,6223208.700610768,169930805.0,1463817.2382656476
3071341200010200030,2114784877.0,6086477.088119808,130813183.0,1087628.88145619,1961788499.0,7403770.291343568,309315966.0,2043437.9925098752
3071341200010200031,1274700393.0,4684944.564429733,71579535.0,778596.4366404122,1375336550.0,7125726.38883678,186958928.0,1387717.7048176245
3071341200010200033,1524801170.0,6599430.615270649,101921105.0,928228.5998382177,1384798959.0,7997690.99642307,216019398.0,1574229.911678994
3071341200010200035,1969410792.0,6318093.190131947,112164101.0,1190765.8579804015,2117634468.0,8612099.061206082,300400939.0,2245516.568670608
3071341200010200038,1346677778.0,4317505.3309713295,77944542.0,830232.4116651379,1394734543.0,5964958.000738706,222598882.0,1827859.8568767824
3071341200010200040,937974899.0,3709735.7147485144,59105746.0,547349.1065594304,1012504356.0,6470106.663880087,115903617.0,1064879.2596369756
3071341200010200043,1306112976.0,3988195.4288627263,69291481.0,749416.7664386983,1396251408.0,5854460.149655307,188008602.0,1361912.796258671
3071341200010200045,1498222698.0,5460797.65534533,80516685.0,873788.4808849616,1724764617.0,8910111.221587598,216046408.0,1624199.3367176044
3071341200010200046,1975111404.0,5519747.806166677,110060376.0,920650.3149321936,1958247352.0,6535326.897976374,270075518.0,1720316.9736886483
3071341200010200047,784673880.0,2536795.142901694,46709024.0,482656.4343530428,823442964.0,3503448.8038908574,131147275.0,1066601.9162602362
3071341200010200049,2723210652.0,8729180.845149584,149289537.0,1577105.4003994772,3001201786.0,12751082.184834648,414120333.0,2919221.5667838994
3071341200010200052,1209813263.0,8339840.751090698,90175205.0,837728.4159664912,1333645041.0,13185481.578160794,128960142.0,1174420.797951343
3071341200010200057,1931812542.0,7908119.264633613,110875335.0,1142842.4685346307,1975825826.0,11565992.472594658,277858615.0,2058727.825809246
3071341200010200058,1593139395.0,4531698.352860088,89032724.0,678901.6650589533,1737647186.0,6240980.91847287,213169338.0,1260294.142722974
3071341200010200059,1297393534.0,4803377.062732918,67403472.0,714633.15596962,1491389535.0,8694919.176218513,184999366.0,1373334.4831662015
3071341200010200060,748597388.0,2852221.8815835915,45203380.0,484032.0731248333,773390577.0,4091937.124910853,117403413.0,900624.8075644393
3071341200010200061,1355429300.0,5175489.462471914,81446598.0,757307.1050256529,1490329917.0,8486580.522965416,179435491.0,1485631.8189098998
3071341200010200062,173237156.0,1625689.9898651117,21495451.0,201914.12096939824,161529927.0,2142333.613418693,25343212.0,261437.2057920219
3071341200010200063,134211046.0,1159859.064711818,13826978.0,128882.43553435325,129598638.0,1565458.087919823,17603706.0,186867.71994431765
3071341200010200064,1283504146.0,5198262.394442355,78587748.0,713179.3063363053,1396373622.0,8043904.299613025,151685402.0,1188003.5354004162
3071341200010200068,1909692085.0,6041708.483245317,96950091.0,997783.0320616316,2406087673.0,11221095.494200889,251770027.0,1821709.662662282
3071341200010200069,1483465829.0,4545597.2822657935,79454353.0,820460.2073386495,1794514051.0,7615991.837049477,210086304.0,1577060.1121355593
3071341200010200070,787577341.0,2284125.854147232,56135087.0,475120.7131397762,825799074.0,2409682.1733899405,128893975.0,890473.6964643989
3071341200010200071,1412282876.0,7558303.375434941,100518540.0,920749.4123484741,1612755359.0,12073783.433542589,148958729.0,1276211.4364356177
3071341200010200072,1725692506.0,7192556.244622726,115708676.0,1200346.4260095202,1792227624.0,9754702.180618836,282900206.0,2461330.5272329925
3071341200010200073,1041209363.0,3478850.137920677,58997339.0,545670.4596460654,1287516992.0,5959251.95036715,117201137.0,904623.7431133776
3071341200010200074,353235837.0,1297641.8771170354,21946893.0,225228.48088441492,393055081.0,2611200.585871456,55633980.0,511022.6147370773
3071341200010200075,960420555.0,3798649.5909078335,53996265.0,496361.89285841724,1212568976.0,6204724.755021874,97690951.0,730976.9438143192
3071341200010200077,1985321631.0,7216897.332497299,108184776.0,1134955.9794088346,2343861229.0,13044602.326712798,288580034.0,2206640.0037120073
3071341200010200079,3396417103.0,10376141.225915706,204496923.0,2180578.22439171,3966632023.0,14386089.830154046,500705059.0,3760492.9995450936
3071341200010200084,1012593157.0,2938257.5414907257,54126972.0,543999.1796557439,1209850027.0,4709207.345943976,143031193.0,1088374.6570766647
3071341200010200087,1181539370.0,5219709.351673223,80605383.0,743260.5481761898,1348717211.0,8202769.296311183,139584248.0,1134023.2794601314
3071341200010200092,1382895249.0,4812388.119448654,71119233.0,731906.0796796508,1649581657.0,8235423.707395901,174282911.0,1188939.969066151
3071341200010200098,249149389.0,1352435.1288911751,21866448.0,198661.90079901292,235107054.0,2372416.3209828404,35056994.0,344716.03633358376
3071341200011100004,136491331.0,2004356.737002146,61681700.0,2870505.2633128325,32070364.0,985395.6528326848,53332795.0,2513835.215584508
3071341200011100017,267885783.0,3485607.290040827,24200472.0,255067.68971332785,277854186.0,4120181.1007046807,47127959.0,708151.9730618035
3071341200011100021,629860383.0,2387484.2783389324,45824809.0,468943.6567775353,564885720.0,3386013.441128472,110948390.0,947051.3120375185
3071341200011200016,19517505.0,157820.18078521304,10145910.0,114612.61652929639,3732842.0,57204.92322239848,8612909.0,93706.98576722045
3071341200011200019,87358679.0,791439.4505170521,42660073.0,478965.9132602969,15888728.0,237120.37742899414,36054899.0,392556.73140466335
3071341200011200023,68358993.0,539419.0889597536,34221628.0,375635.8740124383,13008564.0,188904.82161951473,28729689.0,302824.0156821339
3071341200011200028,60412860.0,438480.3852598272,29953563.0,314723.6424233244,13376241.0,185787.13728033312,26289194.0,252551.21814855147
3071341200011200041,87770713.0,641215.0699874124,42702459.0,450185.2925055708,19312102.0,260618.90390647767,36781516.0,356690.8353205195
3071341200011200047,18236474.0,139690.50817017158,9127667.0,100165.87042793681,3842526.0,54306.68968164167,7802380.0,78045.52979092652
3071341200011200052,28153502.0,210453.60513791794,13965219.0,151347.59411333382,6455782.0,86471.10087946705,12037849.0,119295.10376107317
3071341200011200054,50869849.0,370404.5636031122,25312662.0,271436.44143169693,11281696.0,152102.47526734107,21927262.0,220049.5055710141
3071341200011200060,75275034.0,575017.0715877792,37207496.0,409726.0450598049,16910531.0,231980.25609591458,32078299.0,328488.2295946963
3071341200011200063,12662854.0,100388.24987687806,6269194.0,66691.58850770057,2908930.0,42580.262809604115,5409743.0,54689.32078985634
3071341200011200067,36089208.0,268357.46441805107,17399700.0,190588.60100767287,8594305.0,119120.65087467068,15004368.0,156283.31041934932
3071341200011200069,45051769.0,316164.8627632698,22700264.0,209153.92656139692,10749692.0,126342.57590431444,19463369.0,169624.86114528315
3071341200011200072,14053828.0,1101178.0791157447,9327439.0,512905.0755217965,2532964.0,216079.5745667662,8111543.0,442142.9617792951
3071341200011200073,20162960.0,926397.0720680328,12823149.0,457627.8943100922,3629141.0,194366.12217952823,11134681.0,387664.41499993973
3071341200011200075,16723337.0,866280.152182101,10425019.0,412004.1470739531,3012341.0,177591.4929283008,9088050.0,353355.0809637995
3071341200011200076,22438119.0,1195728.4950781884,13392181.0,524514.0217727411,4034831.0,242441.7944648078,11657142.0,449060.296291896
3071341200011200077,34696238.0,1396728.9792350219,21351339.0,515306.85840764706,5966830.0,287335.08984146285,18531945.0,439111.6253438612
3071341200011200078,50028553.0,2709245.3918551514,30215347.0,1251358.2770887516,8597489.0,533496.1882369489,26310737.0,1074435.7498447523
3071341200011200081,25205208.0,1189936.1555841323,15053751.0,199541.02498805796,4182735.0,227711.7432586137,13104041.0,164740.85089820347
3071341200011200082,32695149.0,1319356.4639129678,19782527.0,259682.49663322803,5509791.0,267093.1711791474,17123250.0,208803.23790765565
3071341200011200084,34681262.0,1593043.404910991,21545389.0,773338.2648644894,6299558.0,343994.47230688215,18676614.0,657215.4875959365
3071341200011200086,28008623.0,1460504.5143764373,17129415.0,491436.4846238593,5117851.0,311210.90293787693,14745292.0,412011.4079010773
3071341200011200088,46807102.0,2018515.9287849867,27784608.0,1132829.6443043689,8741344.0,458649.07832383714,24079640.0,961527.9798117669
3071341200011200095,15546066.0,651750.9928563565,9557012.0,126529.42222974836,2856744.0,144001.92449120712,8307615.0,102807.05567085343
3071341200011200097,14978106.0,655285.0351468725,9132911.0,120261.92867184803,2731241.0,141544.8711481705,7918774.0,98496.54816987824
3071341200011200098,34911737.0,1233625.3227335047,20783429.0,271158.82367249846,6332443.0,281230.57522876316,18132436.0,224798.29862052714
3071341200011200104,38821954.0,246158.97894357942,20086847.0,165150.1188549265,10148707.0,102563.20800210397,17333860.0,136185.03259936755
3071341200011200105,45283107.0,273437.74811160576,23406880.0,194077.48481247874,11797047.0,120534.19302697395,20105007.0,161439.08695456124
3071341200011200107,48974071.0,298344.96935515554,25052812.0,211180.6491974116,12547302.0,135167.70146719334,21533495.0,170260.78000435862
3071341200011200117,16653677.0,191483.87212187552,9732107.0,123144.92939238157,2900581.0,60277.32596722864,8427029.0,99716.5557421458
3071341200011200136,1249529093.0,6510508.824262203,112881161.0,1195340.0322806188,1146391314.0,7952126.702050485,225113162.0,2081311.0567567209
3071341200011200138,211434916.0,1626904.0212266524,25404474.0,262734.237965047,199913784.0,1998458.8304149464,41765062.0,416614.4599824626
3071341200011200140,52899526.0,473976.8868185322,30155626.0,311071.53209765936,9864745.0,157925.44614225012,26010423.0,249130.52472583213
3071341200011200142,566761969.0,2538640.490078908,35865153.0,367408.9508255413,563932434.0,3736541.910265677,86548697.0,745760.9435226276
3071341200011200145,365839675.0,2008420.4830209755,26312300.0,274301.888879631,347787977.0,2332865.0824797475,59572030.0,534347.562714188
3071341200011200149,1285216940.0,9011132.40611858,106545176.0,1104411.6113999274,1258791461.0,10340611.033664456,208095954.0,2162796.2551094205
3071341200011200153,1092957768.0,4452102.961084788,60986761.0,628564.9670197829,1298509319.0,8604714.625742983,158774286.0,1187580.800847044
3071341200011200154,705465900.0,5560734.652944758,47041817.0,486919.3296323591,693840346.0,7573147.507463579,115489447.0,1091287.4893584384
3071341200011200159,420173213.0,3130365.119905631,41103437.0,432479.47327881196,345458058.0,3141070.75868368,82214047.0,863508.6846111446
3071341200011200160,1507621091.0,5181454.920103139,79050887.0,796430.9394485082,1771136208.0,9801117.832967756,216891538.0,1624879.588846262
3071341200011300006,881955886.0,3395955.0755941086,48978497.0,506596.06765313883,968647673.0,6889101.311546758,116364386.0,831389.4131417299
